payload,distance,air_time,unique_carrier,region,carrier_group,carrier_group_new,origin,dest,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,passenger_ratio,transported(lb)
1750,89,26,8E,D,1,5,IAN,SHG,1,194,1,2015,3,1,0.4444444444444444,0
7000,40,58,8E,D,1,5,KKA,ELI,1,194,1,2015,3,1,0.2777777777777778,36
42950,40,178,8E,D,1,5,KKA,ELI,4,416,1,2015,3,1,0.4444444444444444,3371
1750,61,21,8E,D,1,5,KKA,GLV,1,194,1,2015,3,1,0.1111111111111111,0
13350,61,88,8E,D,1,5,KKA,GLV,4,416,1,2015,3,1,0.4722222222222222,112
7000,130,177,8E,D,1,5,KKA,OME,1,194,1,2015,3,1,0.5277777777777778,100
5150,130,67,8E,D,1,5,KKA,OME,4,406,1,2015,3,1,0.4444444444444444,21
22900,130,327,8E,D,1,5,KKA,OME,4,416,1,2015,3,1,0.23809523809523808,68
1750,130,40,8E,D,1,5,KKA,OME,1,194,1,2015,3,1,0.8888888888888888,0
5150,130,66,8E,D,1,5,KKA,OME,4,406,1,2015,3,1,0.4444444444444444,0
3200,130,48,8E,D,1,5,KKA,OME,4,416,1,2015,3,1,0.1111111111111111,15
1750,39,16,8E,D,1,5,KKA,SKK,1,194,1,2015,3,1,0.6666666666666666,141
2750,39,11,8E,D,1,5,KKA,SKK,4,406,1,2015,3,1,0.2222222222222222,0
38450,39,172,8E,D,1,5,KKA,SKK,4,416,1,2015,3,1,0.3148148148148148,1535
7000,74,96,8E,D,1,5,KKA,UNK,1,194,1,2015,3,1,0.05555555555555555,6
22950,74,177,8E,D,1,5,KKA,UNK,4,416,1,2015,3,1,0.14285714285714285,20
1750,74,26,8E,D,1,5,KKA,UNK,1,194,1,2015,3,1,0.8888888888888888,0
1750,69,25,8E,D,1,5,KKA,WMO,1,194,1,2015,3,1,0.2222222222222222,0
2850,69,29,8E,D,1,5,KKA,WMO,4,416,1,2015,3,1,0.8888888888888888,0
12250,64,142,8E,D,1,5,KTS,OME,1,194,1,2015,3,1,0.31746031746031744,150
7550,64,51,8E,D,1,5,KTS,OME,4,406,1,2015,3,1,0.4074074074074074,19
21000,64,104,8E,D,1,5,KTS,OME,4,412,1,2015,3,1,0.0,209
61450,64,424,8E,D,1,5,KTS,OME,4,416,1,2015,3,1,0.41975308641975306,718
4800,64,37,8E,D,1,5,KTS,OME,4,406,1,2015,3,1,0.3888888888888889,0
2400,65,20,8E,D,1,5,KTS,SHH,4,406,1,2015,3,1,0.0,0
6700,65,47,8E,D,1,5,KTS,SHH,4,416,1,2015,3,1,0.7777777777777778,0
10500,7,17,8E,D,1,5,KTS,TLA,1,194,1,2015,3,1,0.4444444444444444,546
40100,7,35,8E,D,1,5,KTS,TLA,4,416,1,2015,3,1,0.3055555555555556,2010
1750,7,2,8E,D,1,5,KTS,TLA,1,194,1,2015,3,1,0.3333333333333333,0
1750,45,14,8E,D,1,5,KTS,TNC,1,194,1,2015,3,1,0.0,245
3500,45,16,8E,D,1,5,KTS,TNC,4,416,1,2015,3,1,0.2222222222222222,166
2400,196,45,8E,D,1,5,KTS,UNK,4,406,1,2015,3,1,0.0,0
3500,51,35,8E,D,1,5,KTS,WAA,1,194,1,2015,3,1,0.2222222222222222,1
2400,51,19,8E,D,1,5,KTS,WAA,4,406,1,2015,3,1,0.1111111111111111,110
16550,51,103,8E,D,1,5,KTS,WAA,4,416,1,2015,3,1,0.37777777777777777,1810
2850,153,53,8E,D,1,5,KVL,BKC,4,416,1,2015,3,1,0.3333333333333333,0
19250,79,291,8E,D,1,5,KVL,OTZ,1,194,1,2015,3,1,0.40404040404040403,132
90800,79,868,8E,D,1,5,KVL,OTZ,4,416,1,2015,3,1,0.4367816091954023,1613
8750,79,131,8E,D,1,5,KVL,OTZ,1,194,1,2015,3,1,0.4666666666666667,0
6050,79,64,8E,D,1,5,KVL,OTZ,4,416,1,2015,3,1,0.0,0
3500,72,53,8E,D,1,5,KVL,PHO,1,194,1,2015,3,1,0.3888888888888889,290
34000,72,279,8E,D,1,5,KVL,PHO,4,416,1,2015,3,1,0.30303030303030304,7562
3500,48,36,8E,D,1,5,KVL,RDB,1,194,1,2015,3,1,0.6666666666666666,0
2850,48,21,8E,D,1,5,KVL,RDB,4,416,1,2015,3,1,0.6666666666666666,0
3500,43,34,8E,D,1,5,KVL,WTK,1,194,1,2015,3,1,0.4444444444444444,164
35300,43,177,8E,D,1,5,KVL,WTK,4,416,1,2015,3,1,0.48484848484848486,1983
2850,43,17,8E,D,1,5,KVL,WTK,4,416,1,2015,3,1,0.8888888888888888,0
3500,166,111,8E,D,1,5,LUR,OTZ,1,194,1,2015,3,1,0.1111111111111111,0
3500,166,63,8E,D,1,5,LUR,OTZ,4,416,1,2015,3,1,0.0,0
12050,40,68,8E,D,1,5,LUR,PHO,4,416,1,2015,3,1,0.25,2
2400,6,7,8E,D,1,5,MRI,ANC,4,406,1,2015,3,1,0.0,0
5250,28,29,8E,D,1,5,OBU,ABL,1,194,1,2015,3,1,0.25925925925925924,234
14900,28,46,8E,D,1,5,OBU,ABL,4,416,1,2015,3,1,0.6444444444444445,389
3500,134,48,8E,D,1,5,OBU,BKC,4,416,1,2015,3,1,0.0,0
1750,96,28,8E,D,1,5,OBU,IAN,1,194,1,2015,3,1,0.4444444444444444,26
3500,96,32,8E,D,1,5,OBU,IAN,4,416,1,2015,3,1,0.4444444444444444,0
1750,113,33,8E,D,1,5,OBU,ORV,1,194,1,2015,3,1,0.4444444444444444,0
5700,113,75,8E,D,1,5,OBU,ORV,4,416,1,2015,3,1,0.5,28
5250,155,147,8E,D,1,5,OBU,OTZ,1,194,1,2015,3,1,0.25925925925925924,55
21250,155,389,8E,D,1,5,OBU,OTZ,4,416,1,2015,3,1,0.3492063492063492,213
12250,7,24,8E,D,1,5,OBU,SHG,1,194,1,2015,3,1,0.2698412698412698,506
28250,7,27,8E,D,1,5,OBU,SHG,4,416,1,2015,3,1,0.5061728395061729,1381
1750,87,27,8E,D,1,5,OBU,WLK,1,194,1,2015,3,1,0.4444444444444444,45
2850,87,26,8E,D,1,5,OBU,WLK,4,416,1,2015,3,1,0.3333333333333333,0
5000,539,114,8E,D,1,5,OME,ANC,4,405,1,2015,3,2,0.21052631578947367,0
36050,539,1592,8E,D,1,5,OME,ANC,4,406,1,2015,3,2,0.40476190476190477,0
3500,161,117,8E,D,1,5,OME,BKC,1,194,1,2015,3,1,0.3888888888888889,86
3200,133,48,8E,D,1,5,OME,DRG,4,416,1,2015,3,1,0.4444444444444444,9
7000,95,126,8E,D,1,5,OME,ELI,1,194,1,2015,3,1,0.4722222222222222,654
18200,95,160,8E,D,1,5,OME,ELI,4,406,1,2015,3,1,0.4444444444444444,3381
60450,95,616,8E,D,1,5,OME,ELI,4,416,1,2015,3,1,0.5185185185185185,11116
3500,95,64,8E,D,1,5,OME,ELI,1,194,1,2015,3,1,0.4444444444444444,0
5500,95,50,8E,D,1,5,OME,ELI,4,406,1,2015,3,1,0.1111111111111111,0
5000,123,30,8E,D,1,5,OME,EMK,4,405,1,2015,3,1,0.21052631578947367,0
1750,197,61,8E,D,1,5,OME,GAM,1,194,1,2015,3,1,0.1111111111111111,0
120000,197,1165,8E,D,1,5,OME,GAM,4,405,1,2015,3,1,0.5,31308
12700,197,231,8E,D,1,5,OME,GAM,4,406,1,2015,3,1,0.5111111111111111,1713
5250,197,61,8E,D,1,5,OME,GAM,4,412,1,2015,3,1,0.0,4476
5000,197,52,8E,D,1,5,OME,GAM,4,405,1,2015,3,1,0.0,0
4800,197,101,8E,D,1,5,OME,GAM,4,406,1,2015,3,1,0.2222222222222222,0
10500,197,130,8E,D,1,5,OME,GAM,4,412,1,2015,3,1,0.0,8637
10500,73,151,8E,D,1,5,OME,GLV,1,194,1,2015,3,1,0.37037037037037035,2486
2750,73,18,8E,D,1,5,OME,GLV,4,406,1,2015,3,1,0.7777777777777778,210
42900,73,335,8E,D,1,5,OME,GLV,4,416,1,2015,3,1,0.38461538461538464,11410
5000,73,16,8E,D,1,5,OME,GLV,4,405,1,2015,3,1,0.0,0
5250,73,24,8E,D,1,5,OME,GLV,4,412,1,2015,3,1,0.0,5040
3500,341,102,8E,D,1,5,OME,HUS,4,416,1,2015,3,1,0.0,0
3500,130,93,8E,D,1,5,OME,KKA,1,194,1,2015,3,1,0.5555555555555556,173
16550,130,219,8E,D,1,5,OME,KKA,4,416,1,2015,3,1,0.3333333333333333,3222
1750,130,42,8E,D,1,5,OME,KKA,1,194,1,2015,3,1,0.8888888888888888,0
5150,130,63,8E,D,1,5,OME,KKA,4,406,1,2015,3,1,0.2777777777777778,0
6700,130,98,8E,D,1,5,OME,KKA,4,416,1,2015,3,1,0.16666666666666666,0
8750,64,116,8E,D,1,5,OME,KTS,1,194,1,2015,3,1,0.15555555555555556,4560
2400,64,11,8E,D,1,5,OME,KTS,4,406,1,2015,3,1,0.3333333333333333,1000
15750,64,68,8E,D,1,5,OME,KTS,4,412,1,2015,3,1,0.0,14492
53450,64,379,8E,D,1,5,OME,KTS,4,416,1,2015,3,1,0.3333333333333333,12181
4800,64,35,8E,D,1,5,OME,KTS,4,406,1,2015,3,1,0.2222222222222222,0
1200,0,164,8E,D,1,5,OME,OME,3,355,1,2015,3,1,0.3333333333333333,0
12600,0,1154,8E,D,1,5,OME,OME,3,360,1,2015,3,1,0.5238095238095238,0
5000,204,41,8E,D,1,5,OME,ORV,4,405,1,2015,3,1,0.0,0
8750,183,295,8E,D,1,5,OME,OTZ,1,194,1,2015,3,1,0.4,61
5000,183,44,8E,D,1,5,OME,OTZ,4,405,1,2015,3,1,0.2222222222222222,2
10500,183,112,8E,D,1,5,OME,OTZ,4,412,1,2015,3,1,0.0,3881
43600,183,843,8E,D,1,5,OME,OTZ,4,416,1,2015,3,1,0.26495726495726496,1375
15750,183,570,8E,D,1,5,OME,OTZ,1,194,1,2015,3,1,0.32098765432098764,0
5000,183,43,8E,D,1,5,OME,OTZ,4,405,1,2015,3,1,0.6842105263157895,0
5000,268,56,8E,D,1,5,OME,PHO,4,405,1,2015,3,1,0.0,0
17500,122,402,8E,D,1,5,OME,SHH,1,194,1,2015,3,1,0.17777777777777778,4646
20000,122,119,8E,D,1,5,OME,SHH,4,405,1,2015,3,1,0.4166666666666667,7360
12350,122,149,8E,D,1,5,OME,SHH,4,406,1,2015,3,1,0.3111111111111111,3098
5250,122,41,8E,D,1,5,OME,SHH,4,412,1,2015,3,1,0.0,4112
23550,122,309,8E,D,1,5,OME,SHH,4,416,1,2015,3,1,0.20634920634920634,11452
3500,122,80,8E,D,1,5,OME,SHH,1,194,1,2015,3,1,0.2777777777777778,0
5000,122,31,8E,D,1,5,OME,SHH,4,405,1,2015,3,1,0.631578947368421,0
3500,127,83,8E,D,1,5,OME,SKK,1,194,1,2015,3,1,0.05555555555555555,51
2400,127,33,8E,D,1,5,OME,SKK,4,406,1,2015,3,1,0.4444444444444444,17
3500,127,46,8E,D,1,5,OME,SKK,4,416,1,2015,3,1,0.6666666666666666,109
5000,127,34,8E,D,1,5,OME,SKK,4,405,1,2015,3,1,0.15789473684210525,0
2750,127,33,8E,D,1,5,OME,SKK,4,406,1,2015,3,1,0.0,0
5250,127,39,8E,D,1,5,OME,SKK,4,412,1,2015,3,1,0.0,4800
10500,124,263,8E,D,1,5,OME,SMK,1,194,1,2015,3,1,0.35185185185185186,499
5150,124,66,8E,D,1,5,OME,SMK,4,406,1,2015,3,1,0.3888888888888889,643
1750,163,49,8E,D,1,5,OME,SVA,1,194,1,2015,3,1,0.2222222222222222,0
155000,163,1232,8E,D,1,5,OME,SVA,4,405,1,2015,3,1,0.4910394265232975,40849
7200,163,120,8E,D,1,5,OME,SVA,4,406,1,2015,3,1,0.7037037037037037,904
10500,163,107,8E,D,1,5,OME,SVA,4,412,1,2015,3,1,0.0,9425
10000,163,79,8E,D,1,5,OME,SVA,4,405,1,2015,3,1,0.07894736842105263,0
2400,163,40,8E,D,1,5,OME,SVA,4,406,1,2015,3,1,0.2222222222222222,0
17500,57,197,8E,D,1,5,OME,TLA,1,194,1,2015,3,1,0.32222222222222224,3761
14750,57,91,8E,D,1,5,OME,TLA,4,406,1,2015,3,1,0.2777777777777778,5502
5250,57,19,8E,D,1,5,OME,TLA,4,412,1,2015,3,1,0.0,2979
94250,57,620,8E,D,1,5,OME,TLA,4,416,1,2015,3,1,0.4444444444444444,21569
1750,57,26,8E,D,1,5,OME,TLA,1,194,1,2015,3,1,0.8888888888888888,0
10500,103,107,8E,D,1,5,OME,TNC,4,416,1,2015,3,1,0.2962962962962963,3185
21000,147,560,8E,D,1,5,OME,UNK,1,194,1,2015,3,1,0.3333333333333333,660
10000,147,71,8E,D,1,5,OME,UNK,4,405,1,2015,3,1,0.4444444444444444,117
15450,147,200,8E,D,1,5,OME,UNK,4,406,1,2015,3,1,0.42592592592592593,211
23550,147,382,8E,D,1,5,OME,UNK,4,416,1,2015,3,1,0.30158730158730157,522
10000,147,73,8E,D,1,5,OME,UNK,4,405,1,2015,3,1,0.5,0
2400,147,37,8E,D,1,5,OME,UNK,4,406,1,2015,3,1,0.0,0
3500,147,49,8E,D,1,5,OME,UNK,4,416,1,2015,3,1,0.0,0
12250,109,255,8E,D,1,5,OME,WAA,1,194,1,2015,3,1,0.25396825396825395,3445
5000,109,28,8E,D,1,5,OME,WAA,4,405,1,2015,3,1,0.2222222222222222,1184
2400,109,33,8E,D,1,5,OME,WAA,4,406,1,2015,3,1,0.1111111111111111,1401
5250,109,36,8E,D,1,5,OME,WAA,4,412,1,2015,3,1,0.0,4986
35300,109,462,8E,D,1,5,OME,WAA,4,416,1,2015,3,1,0.1717171717171717,14712
2400,109,37,8E,D,1,5,OME,WAA,4,406,1,2015,3,1,0.3333333333333333,0
21000,109,147,8E,D,1,5,OME,WAA,4,412,1,2015,3,1,0.0,13460
12250,118,277,8E,D,1,5,OME,WBB,1,194,1,2015,3,1,0.5396825396825397,53
7550,118,90,8E,D,1,5,OME,WBB,4,406,1,2015,3,1,0.7407407407407407,331
6400,118,86,8E,D,1,5,OME,WBB,4,416,1,2015,3,1,0.7222222222222222,444
2850,213,61,8E,D,1,5,OME,WLK,4,416,1,2015,3,1,0.0,880
15750,62,191,8E,D,1,5,OME,WMO,1,194,1,2015,3,1,0.2962962962962963,3752
10650,62,63,8E,D,1,5,OME,WMO,4,406,1,2015,3,1,0.3055555555555556,799
68100,62,489,8E,D,1,5,OME,WMO,4,416,1,2015,3,1,0.5343915343915344,11108
1750,62,21,8E,D,1,5,OME,WMO,1,194,1,2015,3,1,0.0,0
10650,62,67,8E,D,1,5,OME,WMO,4,406,1,2015,3,1,0.6111111111111112,0
10500,62,40,8E,D,1,5,OME,WMO,4,412,1,2015,3,1,0.0,7840
6350,62,50,8E,D,1,5,OME,WMO,4,416,1,2015,3,1,0.5,0
3500,88,58,8E,D,1,5,ORV,ABL,1,194,1,2015,3,1,0.7222222222222222,4
2850,88,36,8E,D,1,5,ORV,ABL,4,416,1,2015,3,1,0.2222222222222222,742
2850,58,19,8E,D,1,5,ORV,BKC,4,416,1,2015,3,1,0.2222222222222222,0
7000,19,28,8E,D,1,5,ORV,IAN,1,194,1,2015,3,1,0.3055555555555556,48
86150,19,187,8E,D,1,5,ORV,IAN,4,416,1,2015,3,1,0.448559670781893,4440
1750,19,6,8E,D,1,5,ORV,IAN,1,194,1,2015,3,1,0.1111111111111111,0
3200,19,11,8E,D,1,5,ORV,IAN,4,416,1,2015,3,1,0.8888888888888888,0
6350,113,77,8E,D,1,5,ORV,OBU,4,416,1,2015,3,1,0.6666666666666666,274
3200,204,71,8E,D,1,5,ORV,OME,4,416,1,2015,3,1,0.1111111111111111,4
5000,204,43,8E,D,1,5,ORV,OME,4,405,1,2015,3,1,0.0,0
36750,43,331,8E,D,1,5,ORV,OTZ,1,194,1,2015,3,1,0.4444444444444444,537
5250,43,21,8E,D,1,5,ORV,OTZ,4,412,1,2015,3,1,0.0,0
104950,43,577,8E,D,1,5,ORV,OTZ,4,416,1,2015,3,1,0.5454545454545454,557
1750,43,13,8E,D,1,5,ORV,OTZ,1,194,1,2015,3,1,0.0,0
20000,43,42,8E,D,1,5,ORV,OTZ,4,405,1,2015,3,1,0.5263157894736842,0
18400,43,99,8E,D,1,5,ORV,OTZ,4,416,1,2015,3,1,0.7777777777777778,0
3500,98,64,8E,D,1,5,ORV,RDB,1,194,1,2015,3,1,0.6111111111111112,0
1750,32,11,8E,D,1,5,ORV,WLK,1,194,1,2015,3,1,0.0,0
6350,32,23,8E,D,1,5,ORV,WLK,4,416,1,2015,3,1,0.6666666666666666,46
12250,130,296,8E,D,1,5,OTZ,ABL,1,194,1,2015,3,1,0.2698412698412698,2631
5250,130,42,8E,D,1,5,OTZ,ABL,4,412,1,2015,3,1,0.0,4534
45050,130,687,8E,D,1,5,OTZ,ABL,4,416,1,2015,3,1,0.32592592592592595,16599
3500,130,44,8E,D,1,5,OTZ,ABL,4,416,1,2015,3,1,1.0,0
35000,74,529,8E,D,1,5,OTZ,BKC,1,194,1,2015,3,1,0.4222222222222222,7788
5250,74,21,8E,D,1,5,OTZ,BKC,4,412,1,2015,3,1,0.0,2560
110150,74,963,8E,D,1,5,OTZ,BKC,4,416,1,2015,3,1,0.4506172839506173,30870
14000,74,200,8E,D,1,5,OTZ,BKC,1,194,1,2015,3,1,0.3333333333333333,0
5700,74,51,8E,D,1,5,OTZ,BKC,4,416,1,2015,3,1,1.0,0
14000,57,151,8E,D,1,5,OTZ,DRG,1,194,1,2015,3,1,0.3055555555555556,2849
5250,57,21,8E,D,1,5,OTZ,DRG,4,412,1,2015,3,1,0.0,4089
49900,57,413,8E,D,1,5,OTZ,DRG,4,416,1,2015,3,1,0.5069444444444444,12084
2850,57,26,8E,D,1,5,OTZ,DRG,4,416,1,2015,3,1,0.0,0
15750,59,192,8E,D,1,5,OTZ,IAN,1,194,1,2015,3,1,0.4567901234567901,5302
5250,59,19,8E,D,1,5,OTZ,IAN,4,412,1,2015,3,1,0.0,4573
64550,59,460,8E,D,1,5,OTZ,IAN,4,416,1,2015,3,1,0.6388888888888888,13671
2850,59,27,8E,D,1,5,OTZ,IAN,4,416,1,2015,3,1,0.3333333333333333,0
14000,79,218,8E,D,1,5,OTZ,KVL,1,194,1,2015,3,1,0.5833333333333334,1486
100050,79,924,8E,D,1,5,OTZ,KVL,4,416,1,2015,3,1,0.4409722222222222,39409
10500,79,162,8E,D,1,5,OTZ,KVL,1,194,1,2015,3,1,0.3148148148148148,1045
2850,79,29,8E,D,1,5,OTZ,KVL,4,416,1,2015,3,1,0.8888888888888888,0
1750,166,53,8E,D,1,5,OTZ,LUR,1,194,1,2015,3,1,0.0,166
3500,166,52,8E,D,1,5,OTZ,LUR,4,416,1,2015,3,1,0.3333333333333333,12
8750,155,244,8E,D,1,5,OTZ,OBU,1,194,1,2015,3,1,0.24444444444444444,2672
18400,155,336,8E,D,1,5,OTZ,OBU,4,416,1,2015,3,1,0.3888888888888889,7134
8750,183,315,8E,D,1,5,OTZ,OME,1,194,1,2015,3,1,0.1111111111111111,209
5000,183,57,8E,D,1,5,OTZ,OME,4,405,1,2015,3,1,0.6666666666666666,16
5250,183,66,8E,D,1,5,OTZ,OME,4,412,1,2015,3,1,0.0,0
35950,183,701,8E,D,1,5,OTZ,OME,4,416,1,2015,3,1,0.2727272727272727,246
15750,183,545,8E,D,1,5,OTZ,OME,1,194,1,2015,3,1,0.6666666666666666,0
10000,183,87,8E,D,1,5,OTZ,OME,4,405,1,2015,3,1,0.4473684210526316,0
28000,43,247,8E,D,1,5,OTZ,ORV,1,194,1,2015,3,1,0.5208333333333334,1993
5250,43,16,8E,D,1,5,OTZ,ORV,4,412,1,2015,3,1,0.0,4638
137000,43,695,8E,D,1,5,OTZ,ORV,4,416,1,2015,3,1,0.5038759689922481,38585
5250,43,47,8E,D,1,5,OTZ,ORV,1,194,1,2015,3,1,0.25925925925925924,0
20000,43,43,8E,D,1,5,OTZ,ORV,4,405,1,2015,3,1,0.618421052631579,0
9250,43,50,8E,D,1,5,OTZ,ORV,4,416,1,2015,3,1,0.2222222222222222,0
3500,0,2,8E,D,1,5,OTZ,OTZ,4,416,1,2015,3,1,0.1111111111111111,0
12250,150,333,8E,D,1,5,OTZ,PHO,1,194,1,2015,3,1,0.5238095238095238,2243
5000,150,33,8E,D,1,5,OTZ,PHO,4,405,1,2015,3,1,0.4444444444444444,704
5250,150,46,8E,D,1,5,OTZ,PHO,4,412,1,2015,3,1,0.0,4803
111750,150,1951,8E,D,1,5,OTZ,PHO,4,416,1,2015,3,1,0.35185185185185186,47888
1750,150,46,8E,D,1,5,OTZ,PHO,1,194,1,2015,3,1,0.0,0
5000,150,37,8E,D,1,5,OTZ,PHO,4,405,1,2015,3,1,0.6842105263157895,0
3500,80,49,8E,D,1,5,OTZ,RDB,1,194,1,2015,3,1,0.1111111111111111,0
2850,80,30,8E,D,1,5,OTZ,RDB,4,416,1,2015,3,1,0.5555555555555556,0
5250,148,146,8E,D,1,5,OTZ,SHG,1,194,1,2015,3,1,0.18518518518518517,1187
47950,148,818,8E,D,1,5,OTZ,SHG,4,416,1,2015,3,1,0.2986111111111111,18370
1750,148,45,8E,D,1,5,OTZ,SHG,1,194,1,2015,3,1,0.0,0
6350,148,98,8E,D,1,5,OTZ,SHG,4,416,1,2015,3,1,0.4444444444444444,0
7000,106,82,8E,D,1,5,OTZ,SHH,4,416,1,2015,3,1,0.2222222222222222,27
31500,74,461,8E,D,1,5,OTZ,WLK,1,194,1,2015,3,1,0.4444444444444444,8171
10500,74,44,8E,D,1,5,OTZ,WLK,4,412,1,2015,3,1,0.0,9954
157750,74,1472,8E,D,1,5,OTZ,WLK,4,416,1,2015,3,1,0.44871794871794873,61778
22750,48,227,8E,D,1,5,OTZ,WTK,1,194,1,2015,3,1,0.49572649572649574,4995
5250,48,16,8E,D,1,5,OTZ,WTK,4,412,1,2015,3,1,0.0,4122
104750,48,593,8E,D,1,5,OTZ,WTK,4,416,1,2015,3,1,0.45098039215686275,36326
17500,48,211,8E,D,1,5,OTZ,WTK,1,194,1,2015,3,1,0.2,1765
15250,48,90,8E,D,1,5,OTZ,WTK,4,416,1,2015,3,1,0.6444444444444445,0
1750,314,126,8E,D,1,5,PHO,BRW,1,194,1,2015,3,1,0.1111111111111111,0
7000,72,94,8E,D,1,5,PHO,KVL,1,194,1,2015,3,1,0.4166666666666667,306
25750,72,213,8E,D,1,5,PHO,KVL,4,416,1,2015,3,1,0.3611111111111111,1270
1750,40,22,8E,D,1,5,PHO,LUR,1,194,1,2015,3,1,0.0,4
12050,40,67,8E,D,1,5,PHO,LUR,4,416,1,2015,3,1,0.1388888888888889,107
5000,268,60,8E,D,1,5,PHO,OME,4,405,1,2015,3,1,0.0,0
7000,150,190,8E,D,1,5,PHO,OTZ,1,194,1,2015,3,1,0.3055555555555556,308
5000,150,34,8E,D,1,5,PHO,OTZ,4,405,1,2015,3,1,0.1111111111111111,0
5250,150,52,8E,D,1,5,PHO,OTZ,4,412,1,2015,3,1,0.0,15
120000,150,2064,8E,D,1,5,PHO,OTZ,4,416,1,2015,3,1,0.3789173789173789,656
5000,150,36,8E,D,1,5,PHO,OTZ,4,405,1,2015,3,1,0.631578947368421,0
1750,98,35,8E,D,1,5,RDB,IAN,1,194,1,2015,3,1,0.7777777777777778,0
2850,98,33,8E,D,1,5,RDB,IAN,4,416,1,2015,3,1,1.0,0
5700,48,36,8E,D,1,5,RDB,KVL,4,416,1,2015,3,1,0.7777777777777778,0
5700,98,70,8E,D,1,5,RDB,ORV,4,416,1,2015,3,1,0.5555555555555556,0
7000,80,111,8E,D,1,5,RDB,OTZ,1,194,1,2015,3,1,0.6111111111111112,0
1750,126,41,8E,D,1,5,RDB,WLK,1,194,1,2015,3,1,0.7777777777777778,0
5250,33,39,8E,D,1,5,RDB,WTK,1,194,1,2015,3,1,0.6296296296296297,0
2850,33,14,8E,D,1,5,RDB,WTK,4,416,1,2015,3,1,1.0,0
8750,23,46,8E,D,1,5,SHG,ABL,1,194,1,2015,3,1,0.4444444444444444,137
36550,23,110,8E,D,1,5,SHG,ABL,4,416,1,2015,3,1,0.4351851851851852,1402
1750,23,11,8E,D,1,5,SHG,ABL,1,194,1,2015,3,1,0.1111111111111111,0
5700,23,14,8E,D,1,5,SHG,ABL,4,416,1,2015,3,1,0.16666666666666666,0
14000,7,23,8E,D,1,5,SHG,OBU,1,194,1,2015,3,1,0.2777777777777778,746
48200,7,52,8E,D,1,5,SHG,OBU,4,416,1,2015,3,1,0.4513888888888889,2807
3500,105,66,8E,D,1,5,SHG,ORV,1,194,1,2015,3,1,0.5,0
6700,105,81,8E,D,1,5,SHG,ORV,4,416,1,2015,3,1,0.7222222222222222,11
5250,148,138,8E,D,1,5,SHG,OTZ,1,194,1,2015,3,1,0.14814814814814814,90
5250,148,45,8E,D,1,5,SHG,OTZ,4,412,1,2015,3,1,0.0,89
14600,148,239,8E,D,1,5,SHG,OTZ,4,416,1,2015,3,1,0.0,203
1750,148,47,8E,D,1,5,SHG,OTZ,1,194,1,2015,3,1,0.1111111111111111,0
9550,80,89,8E,D,1,5,SHG,WLK,4,416,1,2015,3,1,0.5185185185185185,132
3500,80,27,8E,D,1,5,SHG,WLK,4,416,1,2015,3,1,0.0,0
2750,158,38,8E,D,1,5,SHH,ELI,4,406,1,2015,3,1,1.0,0
1750,148,44,8E,D,1,5,SHH,GLV,1,194,1,2015,3,1,0.0,0
1750,65,21,8E,D,1,5,SHH,KTS,1,194,1,2015,3,1,0.3333333333333333,96
2400,65,20,8E,D,1,5,SHH,KTS,4,406,1,2015,3,1,0.0,0
10500,65,66,8E,D,1,5,SHH,KTS,4,416,1,2015,3,1,0.37037037037037035,6
1750,65,19,8E,D,1,5,SHH,KTS,1,194,1,2015,3,1,0.3333333333333333,0
15750,122,361,8E,D,1,5,SHH,OME,1,194,1,2015,3,1,0.12345679012345678,44
15000,122,90,8E,D,1,5,SHH,OME,4,405,1,2015,3,1,0.3333333333333333,9
7200,122,104,8E,D,1,5,SHH,OME,4,406,1,2015,3,1,0.5555555555555556,0
40100,122,500,8E,D,1,5,SHH,OME,4,416,1,2015,3,1,0.3333333333333333,179
1750,122,37,8E,D,1,5,SHH,OME,1,194,1,2015,3,1,0.0,0
5000,122,26,8E,D,1,5,SHH,OME,4,405,1,2015,3,1,0.5789473684210527,0
2750,122,34,8E,D,1,5,SHH,OME,4,406,1,2015,3,1,0.0,0
1750,106,38,8E,D,1,5,SHH,OTZ,1,194,1,2015,3,1,0.3333333333333333,74
5250,106,36,8E,D,1,5,SHH,OTZ,4,412,1,2015,3,1,0.0,0
2850,106,38,8E,D,1,5,SHH,OTZ,4,416,1,2015,3,1,0.6666666666666666,82
3200,225,111,8E,D,1,5,SHH,UNK,4,416,1,2015,3,1,0.8888888888888888,0
5000,225,51,8E,D,1,5,SHH,UNK,4,405,1,2015,3,1,0.0,0
5000,71,18,8E,D,1,5,SHH,WAA,4,405,1,2015,3,1,0.4444444444444444,0
2400,71,20,8E,D,1,5,SHH,WAA,4,406,1,2015,3,1,0.4444444444444444,26
3200,71,27,8E,D,1,5,SHH,WAA,4,416,1,2015,3,1,0.1111111111111111,1596
1750,133,42,8E,D,1,5,SHH,WMO,1,194,1,2015,3,1,0.7777777777777778,0
5000,419,83,8E,D,1,5,SKK,ANC,4,405,1,2015,3,1,0.3684210526315789,0
3500,36,27,8E,D,1,5,SKK,ELI,1,194,1,2015,3,1,0.2222222222222222,24
2750,36,7,8E,D,1,5,SKK,ELI,4,406,1,2015,3,1,0.4444444444444444,5
3500,36,12,8E,D,1,5,SKK,ELI,4,416,1,2015,3,1,0.5555555555555556,9
